"id","name","description","website","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","images__icon","images__medium","images__large","extendedAddress","established","yearOpened","mailingListUrl","numberCode","yearClosed"
"PwmDZS","Thimble Island Brewing Company","Thimble Island Brewing Company was established in Branford, CT in 2010. Our founders are beer enthusiasts who set out to create well balanced, traditionally crafted beers.    Prior to Prohibition, the United States was home to over 2,000 craft breweries; by the 1980s barely 100 breweries remained. Thimble Island Brewery seeks to recreate the American tradition of having a local brewery that the community can enjoy. Our American Ale is full-flavored yet refreshing enough to be enjoyed year round.    Thimble Island. Serious beer for serious beer lovers.","http://www.thimbleislandbrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","53 East Industrial Road","Branford","Connecticut","06405","(203) 433-1890","Tue:	11:00 am - 9:00 pm  Thu:	11:00 am - 3:00 pm  7:00 pm - 9:00 pm  Sat:	10:00 am - 7:00 pm","41.298416","-72.750846","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/AggcB4/upload_e2V7gN-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/AggcB4/upload_e2V7gN-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/AggcB4/upload_e2V7gN-large.png","","2010","2010","","",""
"qFVbzG","Third Base Brewery","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","500 Blairs Ferry Rd NE","Cedar Rapids","Iowa","52402","319-378-9090","","42.035199","-91.639828","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","#2","","","","",""
"SZEQ8h","Third Street Aleworks Restaurant & Brewery","The Third Street AleWorks’ philosophy about beer and brewing is simple – use the best ingredients possible; never cut corners; and keep it fresh!","http://www.thirdstreetaleworks.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","610 Third Street","Santa Rosa","California","95404","707-523-3060","Sunday-Thursday: 11:30 AM - Midnight  Friday-Saturday:  11:30 AM - 1:00 AM","38.439829","-122.712481","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/0uIMq6/upload_MaDy6S-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/0uIMq6/upload_MaDy6S-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/0uIMq6/upload_MaDy6S-large.png","","1995","","","",""
"SOUj5s","Third Street Brewhouse","The Third Street Brewhouse is a state-of-art craft brewery. Great facility, great brewers, great ingredients combine for great craft beers.","http://www.thirdstreetbrewhouse.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","219 Red River Ave.","Cold Spring","Minnesota","56320","(320) 685-3690","Mon - Thu: 7:00 am - 5:00 pm  Fri: 7:00 am - 6:00 pm  Sat: 11:00 am - 2:00 pm","45.458285","-94.429057","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/aogJY3/upload_k7i0Fh-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/aogJY3/upload_k7i0Fh-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/aogJY3/upload_k7i0Fh-large.png","","2011","2011","","",""
"AaTxl4","Thirsty Crow Brewing Co","Welcome to Thirsty Crow Brewery – Wagga Wagga’s first microbrewery.","http://thirstycrow.com.au/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","31 Kincaid St","Wagga Wagga","New South Wales","2650","+61 2 6921 7470","Mon & Tues: 4pm - 10pm.   Wed to Sun 12pm - late.","-35.103843","147.367122","Y","N","N","Y","micro","Micro Brewery","AU","Australia","AUS","https://s3.amazonaws.com/brewerydbapi/brewery/PPr69E/upload_Kqzp7Y-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/PPr69E/upload_Kqzp7Y-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/PPr69E/upload_Kqzp7Y-large.png","","2011","2011","","36",""
"hCg2RZ","Thirsty Dog Brewing Company","Here at the Thirsty Dog Brewing Company, full flavor, delicate balance, texture & aroma combine to make beer an infinitely complex experience, and one that can be thoroughly enjoyable. Each of our beers are meticulously hand crafted in small batches using the finest ingredients. High quality malted barley is the source of the beer's sweetness & body. Select American & European hops are used to balance the malt sweetness, and , at times, add special flavors & aromas to the beer. Our careful selection of ingredients, along with specially designed recipes & brewing processes, give Thirsty Dog beers their unique flavor profiles that can be hard to find in today's mass market. one size fits all society.    Our microbrewed beers are far more diverse in range and character then the small spectrum of mass-marketed beers offered to the American public by the large national breweries. Enjoy the diversity, Unleash the flavor today., Welcome to Thirsty Dog Brewing Company, and welcome to great beer!","http://www.thirstydog.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","529 Grant St. Suite B","Akron","Ohio","44311","330-252-2739","","41.068898","-81.51722","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/dE1AzX/upload_FI98Q8-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/dE1AzX/upload_FI98Q8-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/dE1AzX/upload_FI98Q8-large.png","","1997","1997","","",""
"evDRDG","South Monk","Asheville's Premier Craft Beer Bar","http://monkpub.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","20 Gala Drive Suite 101","Asheville","North Carolina","28803","828.505.4564","Daily 4pm - Midnight  Sunday 2pm - 9pm","35.50325","-82.522369","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/sQlYnZ/upload_ymxy47-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/sQlYnZ/upload_ymxy47-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/sQlYnZ/upload_ymxy47-large.png","","2012","2012","","",""
"I7Z0Pc","Thirsty Nomad Brewing Company","Thirsty Nomad Brewing will be a small craft brewery and tap room in the Charlotte Metro Area. We'll have plenty of taps serving a variety of craft beer, much of it local, some of it our own. Thirsty Nomad will be an operating brewery. Since we're focused on beer, we plan on tapping in to the great food scene and partnering with local restaurants and other food vendors.","http://thirstynomadbrewing.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Concord","North Carolina","28025","","","35.4087517","-80.579511","Y","Y","N","Y","nano","Nano Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/y5QrQr/upload_fQ9rX1-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/y5QrQr/upload_fQ9rX1-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/y5QrQr/upload_fQ9rX1-large.png","","","","","",""
"JWOqb0","Thirsty Pagan Brewing Co","","http://www.thirstypaganbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1623 Broadway Street","Superior","Wisconsin","54880","715-394-2500","","46.7266183","-92.1012146","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","","","","","",""
"vq7ekR","Thirsty Planet Brewing Company","We at Thirsty Planet Brewing believe our purpose is multi-faceted. It begins with just good, old-fashioned passion. Beer is our passion. We enjoy the history of beer, its humble, but amazing beginnings, the way it brings people together, and it’s unbelievable versatility. We truly believe you should follow your passion and enjoy life. How better to do that than open Thirsty Planet Brewing Company.    Our purpose then morphs into doing the right thing. For us, this includes being environmentally conscious. We have laced filters in our drains for run-off water, so we can use that water to irrigate our lawns and plants. We also plan to purchase solar panels for our brewery. We recycle, and you will quickly learn that after visiting our beautiful tasting room. Check out our bar, you will see what we mean.    Another important aspect of doing the right thing is through charitable donations. We have been truly blessed in life and want to give to those who are in need of a blessing. A portion of our Yellow Armadillo Wheat sales will go to a local cancer research/support foundation, and a portion of our Thirsty Goat Amber sales will go to help purchase farm animals (maybe goats?) for needy people in third world countries. So, not only can we feel good for helping people, you can feel good every time you purchase Thirsty Planet beer. It’s a win-win situation!!!","http://www.thirstyplanet.net/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","11160 Circle Drive","Austin","Texas","78736","(512) 579-0679","Sat:	11:00 am	-	2:00 pm    The tasting room is open from 11-3 every saturday by reservation ONLY.","30.225811","-97.9522058","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/kl6De5/upload_H7ZoZO-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/kl6De5/upload_H7ZoZO-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/kl6De5/upload_H7ZoZO-large.png","","2010","2010","","",""
"4sxEI8","ThirstyBear Brewing Company","ThirstyBear Brewing Co. is San Francisco's only certified organic brewery.  ThirstyBear hand-crafts beers of every description: ales, lagers, barrel-aged, Belgian-inspired, cask conditioned, wet-hopped, dry-hopped - all inspired by tradition and modern creativity. Our brewery crafts only organic beers, ensuring that the beers you consume are good to you and good for our earth.  Our restaurant pairs its beers with Spanish inspired tapas and paellas sourced from the plethora of local and often organic farms that grace our region.  As the only San Francisco certified green brewery-restaurant, we promote the business of sustainability. Founded on September 13, 1996, ThirstyBear is now the oldest brewery-restaurant in San Francisco.","http://www.thirstybear.com/","Y","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","661 Howard Street","San Francisco","California","94105","415-974-0905","","37.7854897","-122.3996951","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/8zULxL/upload_Nlsfj6-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/8zULxL/upload_Nlsfj6-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/8zULxL/upload_Nlsfj6-large.png","","1996","","","",""
"Js6UDh","Main Cidery","Born out of a passion for making cider in the best possible way, combined with belief in the quality of Scottish produce, and asking ‘why not?’, came Thistly Cross Cider; Scotland’s award winning farmhouse ciders. Established as a collaboration between farmer, Ian Rennie, and artist-turned-cidermaker, Peter Stuart, in 2008, Thistly Cross has gained a reputation for making ciders that people rave about.    Based at the Cider Shed on South Belton Farm, in the heart of the East Lothian countryside, we’re involved in every aspect of making our award-winning Scottish farmhouse cider. From pressing the Scottish apples and strawberries, to achieving the smooth, balanced Thistly Cross flavour by fermenting with Champagne yeast then maturing for six months; we’re invested at every step of the cider-making process, from apple to cider.","http://www.thistlycrosscider.co.uk","N","verified","Verified","2012-01-03 02:41:33","2014-07-24 11:42:25","The Cidershed","Dunbar","East Lothian","EH42 1RG","07956655123","","55.9850363","-2.5614933","Y","N","N","Y","cidery","Cidery","GB","United Kingdom","GBR","https://s3.amazonaws.com/brewerydbapi/brewery/2mwMOP/upload_c5secm-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/2mwMOP/upload_c5secm-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/2mwMOP/upload_c5secm-large.png","South Belton Farm","2008","","","826",""
"ATZH3J","Thomas Creek Brewery","Since the beginning of the brewery in 1998, Tom Davis has been winning the hearts and taste buds of people all over the Southeast. His goal is to make the finest hand crafted beer, and please every beer lover that tries a Thomas Creek brew.","http://www.thomascreekbeer.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2054 Piedmont Highway","Greenville","South Carolina","29605","864-605-1166","Monday – Friday 8:00 AM - 6:00 PM  Saturday 10:00 AM - 2:00 PM","34.7964746","-82.4244992","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/rrSnIP/upload_ab03u6-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/rrSnIP/upload_ab03u6-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/rrSnIP/upload_ab03u6-large.png","","1998","1998","","",""
"mnI5Ck","Thomas Hooker Brewing","Thomas Hooker Brewing Company, located in Bloomfield, is Connecticut's local brewery with a national reputation. One taste and you'll recognize why small batch local brewing with quality ingredients produces a superior beer.    Built on the premise that small manufactures creating quality products are still to backbone of this country, we are proud to be in our second decade of producing great quality craft beers in Hartford County. We offer eleven unique beers (7 ales and 4 lagers) that are highly respected and recognized for consistency and quality. Recently named as the 73rd best brewer in the world by RateBeer.com, and ranked number 15 in the top 50 American Micro Breweries by the Beer Advocate, Connecticut should be proud of their small brewer with a huge reputation.","http://www.hookerbeer.com/","N","verified","Verified","2012-01-03 02:41:33","2014-09-26 13:55:36","16 Tobey Road","Bloomfield","Connecticut","06002","860-242-3111","","41.8086764","-72.7108523","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/UBBbRq/upload_0kqGJf-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/UBBbRq/upload_0kqGJf-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/UBBbRq/upload_0kqGJf-large.png","","2003","2003","","",""
"P70tMB","Thomas Kemper Brewing","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","91 South Royal Brougham","Seattle","Washington","98134","1-260-682-8322","","47.5923934","-122.3344483","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"Kx8Y6c","Thompson Brewing Co.","The Thompson Brewing Co. has a rich history of brewing high quality Ales, Lagers, Pilsners and more. Quality is our number one priority when it comes to brewing. We take extra steps unique to each of our brews to ensure their excellence.","http://www.thompsonbrewing.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","9860 Indiana","Riverside","California","92503","(951) 956-0480","Wed - Fri: 4:00 pm - 9:00 pm  Sat: 3:00 pm - 7:00 pm","33.9101339","-117.448393","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/xSmsLL/upload_XtedeS-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/xSmsLL/upload_XtedeS-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/xSmsLL/upload_XtedeS-large.png","Suite 8","2012","2012","","",""
"MtbXzz","Thorn Street Brewery","At Thorn Street Brewery, we are committed to bringing the neighborhood brewery back to reality and making you that better beer. We can think of no better neighborhood than North Park to begin this project. It’s a neighborhood where folks pride themselves on walking or riding their bike to get locally produced food, where people devote large parts of their property to growing their own edibles, where people love gardening, fishing, and of course brewing their own beers. No where that I have seen in a major city is there such a community where the residents seem so bound together by a common philosophy. Reduce your carbon footprint, eat local, buy local, produce something local, be self sufficient as much as you can, smile, and please try to leave the world a little better than you found it, because, after all, we are just renting it.","http://www.thornstreetbrew.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3176 Thorn St","San Diego","California","92104","","Tue - Thu: 4:00 pm - 10:00 pm  Fri: 2:00 pm - 11:00 pm  Sat: 12:00 pm - 11:00 am  Sun: 12:00 pm - 9:00 pm","32.7393459","-117.1255023","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/W8Mdcy/upload_1RIVb8-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/W8Mdcy/upload_1RIVb8-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/W8Mdcy/upload_1RIVb8-large.png","","2012","2012","","",""
