"id","name","website","established","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","numberCode","description","phone","yearOpened","images__icon","images__medium","images__large","hoursOfOperation","extendedAddress","yearClosed","mailingListUrl"
"om8jB3","Broken Plow Brewery","http://brokenplowbrewery.com","","","deleted","Deleted","2012-01-03 02:41:33","2014-07-26 11:07:05","4731 W. 10 th St.","Greeley","Colorado","80634","40.4215398","-104.757213","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","970-301-4575","2013","","","","Monday-Thursday  2:00-9:00 PM Friday                   2:00-11:00 PM Saturday            12:00-11:00 PM Sunday                12:00-8:00 PM","Unit G","",""
"v6nEUD","Broken Spine Brewing","","2014","N","verified","Verified","2012-01-03 02:41:33","2014-10-24 12:05:14","1710 S Broadway","Denver","Colorado","80210","39.685463","-104.987172","Y","Y","N","Y","micro","Micro Brewery","US","United States","USA","","Broken Spine Brewing is a brewery-in-planning co-founded by husband and wife brewers, Adam Frank and Emily Thomason. Each recipe, as well as each batch, is handcrafted by the pair. They believe good beer tells a story.     At this time, Broken Spine's beer will be available on tap in Denver through a guest brewing partnership, so you will have the opportunity to grab a pint before they open. While still in the early stages of planning, it is their intention to open a microbrewery at a location still to be determined in the west by Q1 2016.    If you would like to become involved in some way, please reach out!","","","https://s3.amazonaws.com/brewerydbapi/brewery/tAKEaq/upload_VqtBIQ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/tAKEaq/upload_VqtBIQ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/tAKEaq/upload_VqtBIQ-large.png","","","",""
"1azbnj","Broken Tooth Brewing Company","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2021 Spar Ave","Anchorage","Alaska","99501","61.222468","-149.843146","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","","","",""
"OEO8JG","Brooklyn Brewery","http://www.brooklynbrewery.com/","1988","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","79 North Eleventh Street","Brooklyn","New York","11211","40.721535","-73.95745","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Since its founding in 1988, The Brooklyn Brewery brews flavorful beers that enrich the life, tradition and culture of the communities it serves. Its award-winning roster of year round, season and specialty products have gained the Brewery notoriety as one of the top craft beer producers in the world. Brooklyn beers are currently distributed in 25 states and 17 countries, and throughout 2011 the brewery underwent an expansion that will double overall capacity by 2013. In addition to facilitating community meetings at its event space, brewery employees serve on not-for-profit boards, including the Prospect Park Alliance, the Open Space Alliance, Transportation Alternatives and the Brooklyn Historical Society. Each year the company supports many charitable and arts organizations including BAM, Brooklyn Museum and MoMA, and partners with food purveyors across the country to produce beer dinners and tasting events. The Brewery is open to the public Monday-Thursday from 5-7pm for reservation-only Small Batch tours, Friday evening for Happy Hour, and Saturdays and Sundays for Tours and Tastings. For more info, visit BrooklynBrewery.com and follow @BrooklynBrewery on Twitter.","718-486-7422","1987","https://s3.amazonaws.com/brewerydbapi/brewery/4OBVPn/upload_nQWKUG-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/4OBVPn/upload_nQWKUG-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/4OBVPn/upload_nQWKUG-large.png","","","",""
"oqflns","Broomtail Craft Brewery","http://broomtailcraftbrewery.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6404 Amsterdam Way","Wilmington","North Carolina","28405","34.259717","-77.846777","Y","Y","N","Y","micro","Micro Brewery","US","United States","USA","","Craft Brewery based in Wilmington, NC. The Scientific Art and Artistic Science of Great Beer","(910) 619-4622","","https://s3.amazonaws.com/brewerydbapi/brewery/UoXcp7/upload_qHpBZ2-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/UoXcp7/upload_qHpBZ2-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/UoXcp7/upload_qHpBZ2-large.png","","Ste 100","",""
"9Pj2Cr","Brothers Cider","http://www.brotherscider.co.uk/","1658","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Anglo Trading Estate","Shepton Mallet","Somerset","BA4 5BY","51.1918626","-2.5507815","Y","N","N","Y","micro","Micro Brewery","GB","United Kingdom","GBR","826","Hello and welcome to Brothers Cider; so called because we are four brothers and we like making cider. We are 14th generation cider makers and since 1658 when uncle Gabriel first sold his barrels around Wells, Shepton Mallet and Glastonbury, our family have always striven to make light, refreshing ciders using pears and strawberries as well as apples.    Things really got going for us as a business when in 1995 we took our Pear Cider to the Glastonbury Festival and sold it from our bar by the Jazz Stage. It went down so well that we kept going back year after year.    Ten years later to meet demand for Pear Cider all year round we bottled a small batch and sold it from our factory and on our website. Word spread and soon local pubs began to buy Brothers.    It is now sold in bars all over the country and loads of other music festivals in the summer.","+44 1749 333456","","https://s3.amazonaws.com/brewerydbapi/brewery/h9KorD/upload_MIdF36-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/h9KorD/upload_MIdF36-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/h9KorD/upload_MIdF36-large.png","","","",""
"0Y6wSh","Brothers Drake Meadery","http://brothersdrake.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","26 E. 5th Avenue","Columbus","Ohio","43201","39.987311","-83.004595","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Like most things, there are various ways to make mead. At Brothers Drake, our philosophy on making mead is based on the following principles:    1. Start Local: We buy local honey, support local agriculture, and produce a local product.    2. Use the Best: We look for the highest quality local product on the market, ordering from the best from the source closest to Ohio.    3. No Heat: We do not boil our honey or any water used in production. The No Heat Method keeps honey flavors true to the source and a better mead.    4. No Added Sulfites: Unlike grapes which have wild yeast growing on them, honey is naturally antiseptic and antibiotic, so no sulfites needed.    5. Build community: We share our knowledge openly and are grateful to people everywhere who ask questions, share their perspective, and engage in an open collaborative dialogue on mead-making.    6. Embrace creativity: Our mead can be paired with wonderful cheeses, appetizers, and entrees, as well as used in cooking and in mixed drinks.    These basic principles guide our craft, our partnerships, and our practices. We look forward to sharing a drink with you!","614-388-8765","","https://s3.amazonaws.com/brewerydbapi/brewery/IEFRaK/upload_L9x0MS-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/IEFRaK/upload_L9x0MS-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/IEFRaK/upload_L9x0MS-large.png","","","",""
"AqwWTB","Broue Pub Brouhaha","http://brouepubbrouhaha.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","5860, De Lorimier","Montreal","Quebec","H2G 2N9","45.5424196","-73.5882403","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","124","","(514) 271-7571","","","","","Open 7 days from 15 am to 3 pm","","",""
"crpkc8","Broughton Ales","http://www.broughtonales.co.uk/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Broughton","The Borders","Scotland","","55.527374","-2.786525","Y","N","N","Y","micro","Micro Brewery","GB","United Kingdom","GBR","826","","44-(01899)-830345","","","","","","","",""
"FBYYlZ","Brouwerij 't Gaverhopke","http://www.tgaverhopke.be/","1994","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Steenbrugestraat 187","Harelbeke-Stasegem","","8530","50.835459","3.334268","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","+32 (0)56 25 86 70","1994","","","","The tasting room of 't Gaverhopke is open every saturday, sunday and holidays from 15h until 22h. (Saturday till 23h)","","",""
"rVHMv0","Brouwerij 't IJ","http://www.brouwerijhetij.nl/","1983","Y","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Funenkade 7","Amsterdam","","","52.3666373","4.9263348","Y","N","N","Y","micro","Micro Brewery","NL","Netherlands","NLD","528","All Brouwerij ’t IJ’s beer is brewed at Funenkade 7 in Amsterdam - all 300,000 litres of it.    The Natte, Zatte, Columbus and Struis are 100% organic.  A lot of beer never makes it out of the brewery, because it is sold in their pub. What does leave the brewery finds its way to health food shops all over the Netherlands, off licence chains such as Gall&Gall and Mitra, or cafés, mainly in Amsterdam.    All the brewery’s beers are top fermented and brewed with traditional craftsmanship.","31-020-3201786","","https://s3.amazonaws.com/brewerydbapi/brewery/J1d7if/upload_HwFYLb-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/J1d7if/upload_HwFYLb-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/J1d7if/upload_HwFYLb-large.png","","","",""
"Tp0B4R","Brouwerij 't Steedje","","1986","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Schoolstraat 45b","Ettelgem","","B-8460","51.1799896","3.0298038","Y","N","Y","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","","1986","","","","","","",""
"68izDs","Brouwerij Abdij der Trappisten van Westmalle","http://www.trappistwestmalle.be","1836","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Antwerpsesteenweg 476","Westmalle","Antwerpen","","51.2890998","4.6727165","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","For more than 200 years the Westmalle Trappists have chosen a life of prayer and work. That is their true vocation, entirely in accordance with the rule of Saint Benedict. Monks, he stipulates, have to provide for themselves. thus there is also a brewery within the abbey. The monks deliberately keep production small, with special care for man and the environment. And because profit is not their motive, they spend the surplus from it on charity work and on people in need.","32-033-12-05-35","","https://s3.amazonaws.com/brewerydbapi/brewery/vLLvs6/upload_gfXGlj-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/vLLvs6/upload_gfXGlj-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/vLLvs6/upload_gfXGlj-large.png","","","",""
"KmAbWk","Brouwerij Alken-Maes","http://www.alkenmaes.be/","1988","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue Derbque 7","Jumet","Hainaut","","50.4414339","4.4140138","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","The company ' Alken- Maes Breweries SA "" was officially created in 1988 from the merger of breweries and Cristal Alken Maes . However, the roots of these two entities go back much further, to 1880. This year, Egied Maes bought the brewery Sint- Michaël . Shortly after , Arthur Boes founded a brewery in Alken, about 100 km away.    Both breweries are growing consistently . In 1928, the first Belgian pils born: the Cristal. Maes Pils follows in 1946. Then Grimbergen , Ciney and others complement the portfolio until the merger in 1988. Having been acquired by Groupe Danone and Scottish & Newcastle, Alken- Maes joined 2008 HEINEKEN Company.    HEINEKEN under the wing of Alken- Maes had a difficult period , and the new brewery can fully assume its position as an innovative challenger on the Belgian market . (Re ) launches beers Maes, Desperados and Grimbergen are successful and show the new momentum of the business.","32-071-34-02-22","","https://s3.amazonaws.com/brewerydbapi/brewery/9ynYAy/upload_X0bog5-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/9ynYAy/upload_X0bog5-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/9ynYAy/upload_X0bog5-large.png","","","",""
"x5tPgB","Brouwerij Artois","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Vaartstraat 94","Leuven","Vlaams Brabant","","50.8870692","4.7025108","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","32-016-24-71-11","","","","","","","",""
"ZPcDpc","Brouwerij Bockor N.V","http://www.bockor.be/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kwabrugstraat 5","Bellegem","West-Vlaanderen","","50.7755882","3.2786132","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","32-056-21-51-71","","","","","","","",""
"BjL1z3","brouwerij Boelens","http://www.brouwerijboelens.be/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kerkstraat 7","Belsele","Oost-vlaanderen","9111","51.1481446","4.0888499","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","+32 (0)3/772 32 00","","","","","","","",""
"o33q8U","Brouwerij Boon","http://www.boon.be/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Fonteinstraat 65","1502 Lembeek","Vlaams Brabant","","50.712415","4.2201751","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","32-2-356-66-44","","","","","","","",""
"QMmeHv","Brouwerij Bosteels","http://www.bestbelgianspecialbeers.be/","1791","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kerkstraat 96","Buggenhout","Oost-Vlaanderen","9255","51.0160973","4.201942","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","32-052-33-22-82","","https://s3.amazonaws.com/brewerydbapi/brewery/FZPaw9/upload_9MaVKS-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/FZPaw9/upload_9MaVKS-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/FZPaw9/upload_9MaVKS-large.png","by appointment on weekdays","","",""
"2gVSRM","Brouwerij Contreras","http://www.contreras.be/","1898","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","molenstraat 110","Gavere","","9890","50.9246056","3.6721557","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","http://www.contreras.be/nl/brouwerij","+32 9 384 27 06","1898","https://s3.amazonaws.com/brewerydbapi/brewery/ndXCAj/upload_bSPLK6-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ndXCAj/upload_bSPLK6-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ndXCAj/upload_bSPLK6-large.png","","","",""
"f0EGan","Brouwerij Corsendonk","http://www.corsendonk.com/","1982","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Steenweg op Mol 118","Oud-Turnhout","Antwerpen","","51.3139218","4.9901784","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","Corsendonk is a brand of beers produced under the license by Brasserie Du Bocq. Its name is a reference to a monastery in Oud-Turnhout. In 1982 Jef Keersmaekers, descendant of Antonius Keersmaekers (the founder of the original brewery in 1906), was given a chance to revive the brand, and a new series of beers was launched.","","","https://s3.amazonaws.com/brewerydbapi/brewery/2FmzR8/upload_3I91Mv-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/2FmzR8/upload_3I91Mv-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/2FmzR8/upload_3I91Mv-large.png","","","",""
