"id","name","description","established","isOrganic","images__icon","images__medium","images__large","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","website","numberCode","yearOpened","extendedAddress","mailingListUrl","yearClosed","isoCode"
"GClcJQ","Birra Toccalmatto","Beer Toccalmatto began producing Fidenza in October 2008 with a facility to be cooked to 550 Liters. This is the culmination of a dream of founder Bruno personnel Carillo, who after several managerial experience in the food and beer in particular, has the idea to start producing craft beer. The passion for beer lives of British and Belgian tradition from a project with three other friends, and the beginning of this new adventure.","2008","N","https://s3.amazonaws.com/brewerydbapi/brewery/wAdTKf/upload_qugJYy-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/wAdTKf/upload_qugJYy-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/wAdTKf/upload_qugJYy-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","via San Michele Campagna 22C","43036 Fidenza","Province of Parma","","0524.533289","","44.866279","10.0615953","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birratoccalmatto.it/","380","","","","",""
"1ZK00Y","Birra Turan","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Strada Pian del Cerro","Bagnaia","Viterbo VT","01100","06/97275633","","42.4401531","12.1434574","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.turanbeer.com/","380","","","","",""
"SpDC66","Birreria Pedavena","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Via Vittorio Veneto, 78","","Pedavena (BL)","32034","+39 0439304402","","46.0377602","11.8817028","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birrapedavena.it/","380","","","","",""
"1kXTo5","Birrificia Le Baladin","It is the place where it all started. There would be much to say and tell it to start back over the key dates. In 1986, Teo decides, with his partner then Michelle, a pretty young French dancer, to open in Piozzo, a small town unknown to the door of the Langhe where he was born, a ""creperie""! He rents a former ""tavern"" with an attached mini apartment on the top floor and a gravel courtyard on the back and opens its doors. At first, his passion for beer, and a little 'light his aversion for wine led him to fill the menu with more than two hundred references international beers, as well as dainties to enjoy to work alongside the crepes. Gradually, the goodness of the choices made ​​good name and port customers to small local baptized ""Le Baladin"" by his friend François of CIRQUE BIDON in homage to the nature of Teo same. Years went by and the room expands, you change, you will see a big circus tent to cover the courtyard paved with gravel now tables and chairs in style ""Oktoberfest"" and hand in hand also changes his mentor: Nora is now its new companion and muse together and decide a new course of the local : transform the creperie in a brewpub! After months of study and travel with Nora to discover Belgian brewers have our hero returns with huge bins loaded onto a van Volkswagen Westfalia and places them in the garage of the ousted former owner of the house, adjacent to the restaurant, now transformed into a microbrewery. So begins the adventure productive BEER BALADIN that sees just two beers ""taxes"" to the regulars who frequent the pub goers somewhat perplexed and embarrassed to taste these first, honestly a bit 'adventurous productions Teo. Over time, the production will be moved to other places for sizing issues and logistics, but still the aura of magic that permeated the early days of the brewery remains unchanged. Today, large kitchen has taken the place of the production and in the pub beers are on tap now classic carnet baladiniano as well as all production in the bottle. Occasionally a few small tweaks gives customers reason of surprise and veiled ""Amarcord"" in which one of them remembers the beginnings of this place, now a destination for ""pilgrimage"" by many fans of the beer world. It is always a place where good food is accompanied not only by our beers but by good music and by the sympathy of the staff who always has a smile for everyone and where it is customary to a friendly ""welcome"", a hello and a good day to all those who pass through it if only for a small beer refreshing.","1996","N","https://s3.amazonaws.com/brewerydbapi/brewery/6iVXTk/upload_AySF0L-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/6iVXTk/upload_AySF0L-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/6iVXTk/upload_AySF0L-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Piazza V Luglio, 15","Piozzo","","","39-0173-795431","","44.5154291","7.8921316","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.baladin.it/","380","","","","",""
"prAn3y","Birrificio Artigianale Foglie D'erba","","2008","Y","https://s3.amazonaws.com/brewerydbapi/brewery/masmMk/upload_dHAnJf-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/masmMk/upload_dHAnJf-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/masmMk/upload_dHAnJf-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Via Nazionale 87","Forni di Sopra","Udine","33024","0433 88066","","46.4111512","12.5884521","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birrificiofogliederba.it/","380","","","","",""
"e4GHxW","Birrificio Bacherotti","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/JfSvqe/upload_UdwUSz-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/JfSvqe/upload_UdwUSz-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/JfSvqe/upload_UdwUSz-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Via Fornace 27","Città della Pieve","","06062","+39 0578 248302","","43.6432805","12.3327065","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.bacherotti.com/","380","","","","",""
"N7CfsS","Birrificio del Ducato","","2007","N","https://s3.amazonaws.com/brewerydbapi/brewery/354Wth/upload_i2qh7w-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/354Wth/upload_i2qh7w-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/354Wth/upload_i2qh7w-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Strada Argini","","Soragna (PR)","43 43019","+39 0524 90 137","","44.965514","10.2243991","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birrificiodelducato.net/","380","","","","",""
"TdmhGu","Birrificio del Forte","The Adventure of the Fort Brewery was founded in 2010 as ""obligatory"" stop of a journey undertaken several years ago. The strong passion for craft beer has made known, wowed us and filled our lives more and more, up to actively involve us as organizers of major events and competitions at local and national level. Over the years, our experience and knowledge of the field is increased up to us to develop the skills necessary to give life to our project: a craft brewer in Versilia.","2010","N","https://s3.amazonaws.com/brewerydbapi/brewery/jHjKps/upload_zBTO4b-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/jHjKps/upload_zBTO4b-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/jHjKps/upload_zBTO4b-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Dueffe SRL","","Pietrasanta","55045","+39 0584 793384","","43.9595513","10.2286323","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birrificiodelforte.it/","380","","Via della Breccia Violetta, 5 / A","","",""
"CZoOU5","Birrificio Gilac","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/8oGs9o/upload_DSF3jj-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/8oGs9o/upload_DSF3jj-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/8oGs9o/upload_DSF3jj-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-23 18:16:17","Via Lanzo, 46","","Val Della Torre (TO)","10040","+39 3478885893","","45.14148","7.48865","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.gilac.it/","380","","","","",""
"fvEfie","Birrificio Grado Plato","Grado Plato Brewery was founded in 2003 in Chieri in the province of Turin, and based upon an idea by Sergio and Gabriele Ormea to open a venue that could brew beer independently. Grado Plato Brewpub started off with two  recipes - Sveva, a blond beer and Spoon River, a red beer. Besides producing its own beer, the pub was characterised by its cuisine, with recipes based on the world of beer but also on snails - a true delicacy for aficionados.","2003","N","https://s3.amazonaws.com/brewerydbapi/brewery/nqAkXm/upload_gnnJcg-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/nqAkXm/upload_gnnJcg-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/nqAkXm/upload_gnnJcg-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Viale Fasano 36/bis","","Chieri (TO)","10023","+39 011 9473236","","45.0111916","7.8160005","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.gradoplato.it/","380","","","","",""
"IExTs5","Birrificio Italiano","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/Q9tYhD/upload_XYOeHb-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Q9tYhD/upload_XYOeHb-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Q9tYhD/upload_XYOeHb-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Via Castello 51","","Lurago Marinone (CO)","22070","(31) 895450","","45.706218","8.983388","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birrificio.it/","380","","","","",""
"4BIPp5","Brewpub Lambrate","In 1996 when the first beer was drawn in Lambrate Brewery there were 3 business partners. They produced 2 beers using the brewing system of 150 l and the pub was open every other day. Today there are 5 business partners and dozens of people working here, 18 beers brewed and the equipments with the output capacity of 2000 l per batch. Everyone of our top staff members: Alessandra, Fabio, Paolo, Davide and Giampaolo has their own mission to accomplish in the Brewpub – in the office, in the kitchen, in the pub and in the brewery. Lambrate Brewery is recognised as a national reference point: the quality of beers is impeccable, the high level cuisine goes way beyond a standard pub, the way clients are served makes everyone come back here and wait for a perfect draft beer. The success of the brewery, apart from the Pub, lies in the fact that the most part of the produced beer is bottled and sold to other pubs, in both, bottles and kegs. The passion and eagerness of this group will take you to a new and unforgettable experience.","1996","N","https://s3.amazonaws.com/brewerydbapi/brewery/Xe7AW7/upload_6KAJEB-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Xe7AW7/upload_6KAJEB-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Xe7AW7/upload_6KAJEB-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Via Adelchi 5","Milan","Milano","","","","45.4856085","9.2316046","Y","N","N","Y","brewpub","Brewpub","IT","Italy","ITA","http://www.birrificiolambrate.com/html/adelchi_pub.php?lang=eng&y=adelchi","380","","","","",""
"gV1DyW","Pub Lambrate","","","","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Via Golgi 60","Milan","Milano","","","","45.4802978","9.2343719","N","N","N","Y","restaurant","Restaurant/Ale House","IT","Italy","ITA","http://www.birrificiolambrate.com/html/golgi_pub.php?lang=eng&y=golgi","380","2012","","","",""
"uYgI1W","Birrificio Montegioco","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/Mhg1uh/upload_YZdzDF-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Mhg1uh/upload_YZdzDF-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Mhg1uh/upload_YZdzDF-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Frazione Fabbrica 30","","Montegioco (Al)","15050","+39 0131 875115","","44.8413964","8.9621168","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birrificiomontegioco.com/","380","","","","",""
"Iok27x","Birrificio Rurale","Il Birrificio Rurale nasce nel 2009 dall'idea di cinque appassionati birrofili che hanno voluto ritrovare le origini agricole della birra in un territorio a forte vocazione rurale.  ​Per questa ragione il Birrificio vede la luce ospite di una realtà agricola, valorizzando quella struttura che un tempo immagazzinava il raccolto annuale: il silos.","2009","N","https://s3.amazonaws.com/brewerydbapi/brewery/vKOMMg/upload_OmA782-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/vKOMMg/upload_OmA782-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/vKOMMg/upload_OmA782-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Via del Commercio, 2","","Desio Monza e della Brianza","","","","45.609266","9.2214482","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","http://www.birrificiorurale.it/","380","","","","",""
"GNz66x","Birrificio Torrechiara","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Strada Pilastro 35","Torrechiara","","","39-0521355113","","44.6600573","10.2813921","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","","380","","","","",""
"shhuGO","Bison Brewing Company","Bison is committed to brewing quality organic craft beer that not only tastes great but helps to reduce your carbon footprint by offering carbon offsets to customers.    A Certified B Corporation","1989","N","https://s3.amazonaws.com/brewerydbapi/brewery/LLx9mc/upload_gqV98b-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/LLx9mc/upload_gqV98b-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/LLx9mc/upload_gqV98b-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-20 15:18:26","2030 Fifth Street","Berkeley","California","94710","510-697-1537","","37.8669679","-122.2985601","Y","N","N","N","production","Production Facility","US","United States","USA","http://www.bisonbrew.com/","","1989","","","",""
"rDrEhT","Bissell Brothers","Self-Distributed American Ale Factory // Portland, Maine","2013","N","","","","verified","Verified","2012-01-03 02:41:33","2014-08-28 12:14:49","One Industrial Way","Portland","Maine","04101","(207) 423-3622","Thu:  1:00pm - 6:00pm Fri:  1:00pm - 6:00pm Sat:  1:00pm - 6:00pm  ","43.702795","-70.319935","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.bissellbrothers.com","","2013","","","",""
